what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1398644047091
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1398644049989
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1398644055188
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1398644073869
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1398644076552
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1398644129315
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1398644132625
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1398644137005
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1398644228858
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1398644232210
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1398644272211
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1398644280573
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1398644283056
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1398644305639
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1398644315676
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1398644333915
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1398644370955
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1398644372881
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1398644416069
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1398644419963
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1398644484987
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1398644503340
