what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1398731718728
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1398731718926
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1398731719136
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1398731730018
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1398731730483
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1398731730704
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1398731730882
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1398731731069
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1398731732768
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1398731741738
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1398731757114
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1398736832867
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1398736833066
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1398736833168
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1398736838181
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1398746978043
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201102081640,"org.eclipse.epp.usagedata.ui",1398746978203
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1398746978639
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1398746981513
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1398747001522
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1398747008685
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.edit.text.openLocalFile",1398747008828
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1398747047538
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1398747049553
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.views.showView",1398747049556
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.views.showView",1398747049556
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1398747060788
started,bundle,org.eclipse.ui.cheatsheets,3.4.0.v20100427,"org.eclipse.ui.cheatsheets",1398747060870
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1398747060962
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.window.quickAccess",1398747060967
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1398747066278
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1398747092643
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1398747093852
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1398747095599
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1398747096614
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1398747096717
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1398747096986
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1398747096987
stopped,bundle,org.eclipse.ant.launching,1.0.1.v20101020_r362,"org.eclipse.ant.launching",1398747097150
activated,perspective,org.eclipse.debug.ui,,"org.eclipse.debug.ui.DebugPerspective",1398747104831
started,bundle,org.eclipse.osgi,3.6.2.R36x_v20110210,"org.eclipse.osgi",1398747104831
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1398747104832
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1398747104834
