what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1398310843138
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1398310851658
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1398310866520
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1398310869259
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1398310879658
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1398310881395
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1398310888530
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1398310892009
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1398310896721
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1398310902659
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1398310909432
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1398311022890
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1398311031675
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1398311066638
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1398311081346
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1398311090494
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1398311122091
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1398311165600
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1398311183277
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1398311186264
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1398311187718
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1398311188526
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1398311192650
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1398311206910
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1398311209170
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1398311215137
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1398311225826
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1398311229782
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1398311231535
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1398311235233
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1398311237457
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1398311239438
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1398311247723
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1398311249977
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1398311251628
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1398311264063
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1398311277554
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1398311289586
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1398311326122
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1398311327646
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1398311348820
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1398311359159
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1398311369415
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1398311381130
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1398311386066
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1398311413763
