what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397417459176
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397417513395
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397417522379
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397417523911
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397417533802
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397417545230
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1397417553391
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397417556511
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397417564772
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397417567270
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397417574634
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397417576520
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397417578095
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397417585984
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397417587618
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1397417591884
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397417594422
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397417603982
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397417606253
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397417633921
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397417639713
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397417885814
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1397417903597
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1397417905967
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397417909113
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397417913059
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1397417919257
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397417921545
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397417930297
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1397417942136
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397417944499
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397417948069
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397418031886
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1397418070104
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1397418098102
